INFO 2024-08-11 18:02:50,454 autoreload Watching for file changes with StatReloader
DEBUG 2024-08-11 18:02:50,454 autoreload Waiting for apps ready_event.
DEBUG 2024-08-11 18:02:50,747 autoreload Apps ready_event triggered. Sending autoreload_started signal.
DEBUG 2024-08-11 18:02:50,940 autoreload Watching dir C:\python\final_project\backend\django_app\env\Lib\site-packages\rest_framework\templates with glob **/*.
DEBUG 2024-08-11 18:02:50,941 autoreload Watching dir C:\python\final_project\backend\django_app\locale with glob **/*.mo.
DEBUG 2024-08-11 18:02:50,941 autoreload Watching dir C:\python\final_project\backend\django_app\shop\locale with glob **/*.mo.
DEBUG 2024-08-11 18:02:50,942 autoreload Watching dir C:\python\final_project\backend\django_app\env\Lib\site-packages\corsheaders\locale with glob **/*.mo.
DEBUG 2024-08-11 18:02:50,947 autoreload Watching dir C:\python\final_project\backend\django_app\env\Lib\site-packages\rest_framework_simplejwt\token_blacklist\locale with glob **/*.mo.
DEBUG 2024-08-11 18:02:50,947 autoreload Watching dir C:\python\final_project\backend\django_app\env\Lib\site-packages\rest_framework\locale with glob **/*.mo.
DEBUG 2024-08-11 18:02:51,752 utils (0.063) 
            SELECT
                c.relname,
                CASE
                    WHEN c.relispartition THEN 'p'
                    WHEN c.relkind IN ('m', 'v') THEN 'v'
                    ELSE 't'
                END,
                obj_description(c.oid, 'pg_class')
            FROM pg_catalog.pg_class c
            LEFT JOIN pg_catalog.pg_namespace n ON n.oid = c.relnamespace
            WHERE c.relkind IN ('f', 'm', 'p', 'r', 'v')
                AND n.nspname NOT IN ('pg_catalog', 'pg_toast')
                AND pg_catalog.pg_table_is_visible(c.oid)
        ; args=None; alias=default
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\core\checks\security\__init__.py first seen with mtime 1706012423.5245895
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\requests\auth.py first seen with mtime 1708460933.8983817
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\utils\text.py first seen with mtime 1706012424.1045923
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\utils\autoreload.py first seen with mtime 1706012424.0575902
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\cryptography\hazmat\primitives\serialization\base.py first seen with mtime 1708462074.2157125
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\contrib\contenttypes\forms.py first seen with mtime 1706012418.6742089
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\uritemplate\variable.py first seen with mtime 1708462070.4173565
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\db\__init__.py first seen with mtime 1706012423.6345909
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\DLLs\_overlapped.pyd first seen with mtime 1686106894.0
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\apps\__init__.py first seen with mtime 1706012412.3296041
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\middleware\security.py first seen with mtime 1706012423.9775908
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\rest_framework\compat.py first seen with mtime 1706012434.527808
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\rest_framework\utils\formatting.py first seen with mtime 1706012434.8738601
DEBUG 2024-08-11 18:02:51,846 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\cryptography\x509\__init__.py first seen with mtime 1708462074.2277124
DEBUG 2024-08-11 18:02:51,846 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\utils\dateformat.py first seen with mtime 1706012424.0666044
DEBUG 2024-08-11 18:02:51,846 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\db\models\__init__.py first seen with mtime 1706012423.7435913
